hypothesis_id,canonical_title,required_data_field,requirement,availability,authority_or_derivation,coverage_scope,proxy_warning,level_1_effect
H23,"LSTM as residual/meta-feature, not direct ticket generator",portfolio_overlap,NOT_REQUIRED,AVAILABLE_DERIVABLE,Preserved native tickets plus exact portfolio-geometry authority,133/133 where tickets exist; derive strictly before target outcome,Geometry can remove a structural handicap but is not predictive evidence by itself.,NON_BLOCKING
H23,"LSTM as residual/meta-feature, not direct ticket generator",runtime_executable,OPTIONAL,UNAVAILABLE,The hypothesis-specific model/output does not exist,New model producer required,Historical source replay does not prove a forward runtime path.,NON_BLOCKING
H23,"LSTM as residual/meta-feature, not direct ticket generator",forward_adapter,OPTIONAL,UNAVAILABLE,No hypothesis-specific forward adapter exists,New model output and adapter required,Do not infer adapter readiness from historical replay.,NON_BLOCKING
H23,"LSTM as residual/meta-feature, not direct ticket generator",regime_descriptors,NOT_REQUIRED,PARTIAL_COVERAGE,Official causal regime analysis with four frozen axes,20 causal candidates across fixed axes/bands; not a per-133 complete join,Exploratory regime cells are multiplicity-exposed and not deployment proof.,NON_BLOCKING
H23,"LSTM as residual/meta-feature, not direct ticket generator",pair_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H23,"LSTM as residual/meta-feature, not direct ticket generator",triplet_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H23,"LSTM as residual/meta-feature, not direct ticket generator",temporal_transitions,REQUIRED,AVAILABLE_DERIVABLE,Strictly ordered draw history and FULL/750/300/50 windows,Causal expanding-window derivation available,Retrospective breakpoint or state placement would leak future information.,REQUIRES_BOUNDED_DERIVATION
H23,"LSTM as residual/meta-feature, not direct ticket generator",actual_main_numbers,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H23,"LSTM as residual/meta-feature, not direct ticket generator",actual_special_number,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H23,"LSTM as residual/meta-feature, not direct ticket generator",eligible_draws,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H24,Transformer as residual/meta-feature,strategy_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H24,Transformer as residual/meta-feature,family,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H24,Transformer as residual/meta-feature,draw_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H24,Transformer as residual/meta-feature,target_cutoff,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H24,Transformer as residual/meta-feature,native_tickets,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H24,Transformer as residual/meta-feature,native_ticket_count,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H24,Transformer as residual/meta-feature,hit_depth,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H24,Transformer as residual/meta-feature,special_hit,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H24,Transformer as residual/meta-feature,exact_baseline,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H24,Transformer as residual/meta-feature,historical_delta,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H24,Transformer as residual/meta-feature,window_metrics,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H24,Transformer as residual/meta-feature,candidate_k,NOT_REQUIRED,PARTIAL_COVERAGE,Candidate-K direct matrix plus current-catalog capability map,7 direct matrix paths; 44 current portfolio identities lack canonical number aggregation; 82 are historical-only,"Candidate-K is not native ticket count, configuration count or internal rank.",NON_BLOCKING
H24,Transformer as residual/meta-feature,internal_rank,NOT_REQUIRED,AVAILABLE_PROXY_ONLY,A CURRENT_PORTFOLIO_VOTE_PROXY and C TRAILING_WINDOW_FREQUENCY_PROXY,Proxy layers only; no canonical internal rank for the 133,A/C proxies must not be relabeled as strategy-internal ranking.,NON_BLOCKING
H24,Transformer as residual/meta-feature,number_level_score,REQUIRED,PARTIAL_COVERAGE,Seven direct Candidate-K paths or separately specified causal exposure reconstruction,Direct for 7; reconstruction needed elsewhere; 44 current portfolios have no canonical aggregation contract,Ticket position or exposure frequency is not automatically a number-level score.,REQUIRES_BOUNDED_DERIVATION
H24,Transformer as residual/meta-feature,probability_output,REQUIRED,UNAVAILABLE,No canonical calibrated probability-output authority was recovered,0/133 canonical calibrated probability vectors,"Scores, ranks and ticket inclusion frequencies are not calibrated probabilities.",REQUIRES_NEW_MODEL_OUTPUT
H24,Transformer as residual/meta-feature,portfolio_overlap,NOT_REQUIRED,AVAILABLE_DERIVABLE,Preserved native tickets plus exact portfolio-geometry authority,133/133 where tickets exist; derive strictly before target outcome,Geometry can remove a structural handicap but is not predictive evidence by itself.,NON_BLOCKING
H24,Transformer as residual/meta-feature,runtime_executable,OPTIONAL,UNAVAILABLE,The hypothesis-specific model/output does not exist,New model producer required,Historical source replay does not prove a forward runtime path.,NON_BLOCKING
H24,Transformer as residual/meta-feature,forward_adapter,OPTIONAL,UNAVAILABLE,No hypothesis-specific forward adapter exists,New model output and adapter required,Do not infer adapter readiness from historical replay.,NON_BLOCKING
H24,Transformer as residual/meta-feature,regime_descriptors,NOT_REQUIRED,PARTIAL_COVERAGE,Official causal regime analysis with four frozen axes,20 causal candidates across fixed axes/bands; not a per-133 complete join,Exploratory regime cells are multiplicity-exposed and not deployment proof.,NON_BLOCKING
H24,Transformer as residual/meta-feature,pair_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H24,Transformer as residual/meta-feature,triplet_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H24,Transformer as residual/meta-feature,temporal_transitions,REQUIRED,AVAILABLE_DERIVABLE,Strictly ordered draw history and FULL/750/300/50 windows,Causal expanding-window derivation available,Retrospective breakpoint or state placement would leak future information.,REQUIRES_BOUNDED_DERIVATION
H24,Transformer as residual/meta-feature,actual_main_numbers,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H24,Transformer as residual/meta-feature,actual_special_number,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H24,Transformer as residual/meta-feature,eligible_draws,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H25,XGBoost stacking strategy outputs and history,strategy_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H25,XGBoost stacking strategy outputs and history,family,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H25,XGBoost stacking strategy outputs and history,draw_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H25,XGBoost stacking strategy outputs and history,target_cutoff,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H25,XGBoost stacking strategy outputs and history,native_tickets,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H25,XGBoost stacking strategy outputs and history,native_ticket_count,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H25,XGBoost stacking strategy outputs and history,hit_depth,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H25,XGBoost stacking strategy outputs and history,special_hit,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H25,XGBoost stacking strategy outputs and history,exact_baseline,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H25,XGBoost stacking strategy outputs and history,historical_delta,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H25,XGBoost stacking strategy outputs and history,window_metrics,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H25,XGBoost stacking strategy outputs and history,candidate_k,NOT_REQUIRED,PARTIAL_COVERAGE,Candidate-K direct matrix plus current-catalog capability map,7 direct matrix paths; 44 current portfolio identities lack canonical number aggregation; 82 are historical-only,"Candidate-K is not native ticket count, configuration count or internal rank.",NON_BLOCKING
H25,XGBoost stacking strategy outputs and history,internal_rank,NOT_REQUIRED,AVAILABLE_PROXY_ONLY,A CURRENT_PORTFOLIO_VOTE_PROXY and C TRAILING_WINDOW_FREQUENCY_PROXY,Proxy layers only; no canonical internal rank for the 133,A/C proxies must not be relabeled as strategy-internal ranking.,NON_BLOCKING
H25,XGBoost stacking strategy outputs and history,number_level_score,NOT_REQUIRED,PARTIAL_COVERAGE,Seven direct Candidate-K paths or separately specified causal exposure reconstruction,Direct for 7; reconstruction needed elsewhere; 44 current portfolios have no canonical aggregation contract,Ticket position or exposure frequency is not automatically a number-level score.,NON_BLOCKING
H25,XGBoost stacking strategy outputs and history,probability_output,NOT_REQUIRED,UNAVAILABLE,No canonical calibrated probability-output authority was recovered,0/133 canonical calibrated probability vectors,"Scores, ranks and ticket inclusion frequencies are not calibrated probabilities.",NON_BLOCKING
H25,XGBoost stacking strategy outputs and history,portfolio_overlap,NOT_REQUIRED,AVAILABLE_DERIVABLE,Preserved native tickets plus exact portfolio-geometry authority,133/133 where tickets exist; derive strictly before target outcome,Geometry can remove a structural handicap but is not predictive evidence by itself.,NON_BLOCKING
H25,XGBoost stacking strategy outputs and history,runtime_executable,OPTIONAL,UNAVAILABLE,The hypothesis-specific model/output does not exist,New model producer required,Historical source replay does not prove a forward runtime path.,NON_BLOCKING
H25,XGBoost stacking strategy outputs and history,forward_adapter,OPTIONAL,UNAVAILABLE,No hypothesis-specific forward adapter exists,New model output and adapter required,Do not infer adapter readiness from historical replay.,NON_BLOCKING
H25,XGBoost stacking strategy outputs and history,regime_descriptors,REQUIRED,PARTIAL_COVERAGE,Official causal regime analysis with four frozen axes,20 causal candidates across fixed axes/bands; not a per-133 complete join,Exploratory regime cells are multiplicity-exposed and not deployment proof.,REQUIRES_BOUNDED_DERIVATION
H25,XGBoost stacking strategy outputs and history,pair_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H25,XGBoost stacking strategy outputs and history,triplet_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H25,XGBoost stacking strategy outputs and history,temporal_transitions,NOT_REQUIRED,AVAILABLE_DERIVABLE,Strictly ordered draw history and FULL/750/300/50 windows,Causal expanding-window derivation available,Retrospective breakpoint or state placement would leak future information.,NON_BLOCKING
H25,XGBoost stacking strategy outputs and history,actual_main_numbers,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H25,XGBoost stacking strategy outputs and history,actual_special_number,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H25,XGBoost stacking strategy outputs and history,eligible_draws,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,strategy_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,family,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,draw_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,target_cutoff,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,native_tickets,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,native_ticket_count,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,hit_depth,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,special_hit,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,exact_baseline,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,historical_delta,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,window_metrics,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,candidate_k,NOT_REQUIRED,PARTIAL_COVERAGE,Candidate-K direct matrix plus current-catalog capability map,7 direct matrix paths; 44 current portfolio identities lack canonical number aggregation; 82 are historical-only,"Candidate-K is not native ticket count, configuration count or internal rank.",NON_BLOCKING
H26,Special-aware portfolio geometry,internal_rank,NOT_REQUIRED,AVAILABLE_PROXY_ONLY,A CURRENT_PORTFOLIO_VOTE_PROXY and C TRAILING_WINDOW_FREQUENCY_PROXY,Proxy layers only; no canonical internal rank for the 133,A/C proxies must not be relabeled as strategy-internal ranking.,NON_BLOCKING
H26,Special-aware portfolio geometry,number_level_score,NOT_REQUIRED,PARTIAL_COVERAGE,Seven direct Candidate-K paths or separately specified causal exposure reconstruction,Direct for 7; reconstruction needed elsewhere; 44 current portfolios have no canonical aggregation contract,Ticket position or exposure frequency is not automatically a number-level score.,NON_BLOCKING
H26,Special-aware portfolio geometry,probability_output,OPTIONAL,UNAVAILABLE,No canonical calibrated probability-output authority was recovered,0/133 canonical calibrated probability vectors,"Scores, ranks and ticket inclusion frequencies are not calibrated probabilities.",NON_BLOCKING
H26,Special-aware portfolio geometry,portfolio_overlap,REQUIRED,AVAILABLE_DERIVABLE,Preserved native tickets plus exact portfolio-geometry authority,133/133 where tickets exist; derive strictly before target outcome,Geometry can remove a structural handicap but is not predictive evidence by itself.,REQUIRES_BOUNDED_DERIVATION
H26,Special-aware portfolio geometry,runtime_executable,OPTIONAL,UNAVAILABLE,The hypothesis-specific model/output does not exist,New model producer required,Historical source replay does not prove a forward runtime path.,NON_BLOCKING
H26,Special-aware portfolio geometry,forward_adapter,OPTIONAL,UNAVAILABLE,No hypothesis-specific forward adapter exists,New model output and adapter required,Do not infer adapter readiness from historical replay.,NON_BLOCKING
H26,Special-aware portfolio geometry,regime_descriptors,NOT_REQUIRED,PARTIAL_COVERAGE,Official causal regime analysis with four frozen axes,20 causal candidates across fixed axes/bands; not a per-133 complete join,Exploratory regime cells are multiplicity-exposed and not deployment proof.,NON_BLOCKING
H26,Special-aware portfolio geometry,pair_structure,REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,READY
H26,Special-aware portfolio geometry,triplet_structure,REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,READY
H26,Special-aware portfolio geometry,temporal_transitions,NOT_REQUIRED,AVAILABLE_DERIVABLE,Strictly ordered draw history and FULL/750/300/50 windows,Causal expanding-window derivation available,Retrospective breakpoint or state placement would leak future information.,NON_BLOCKING
H26,Special-aware portfolio geometry,actual_main_numbers,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,actual_special_number,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H26,Special-aware portfolio geometry,eligible_draws,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,strategy_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,family,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,draw_id,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,target_cutoff,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,native_tickets,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,native_ticket_count,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,hit_depth,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,special_hit,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H28,Prospective confirmation of frozen EWMA drift H1/H2,exact_baseline,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,historical_delta,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,window_metrics,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,candidate_k,NOT_REQUIRED,PARTIAL_COVERAGE,Candidate-K direct matrix plus current-catalog capability map,7 direct matrix paths; 44 current portfolio identities lack canonical number aggregation; 82 are historical-only,"Candidate-K is not native ticket count, configuration count or internal rank.",NON_BLOCKING
H28,Prospective confirmation of frozen EWMA drift H1/H2,internal_rank,NOT_REQUIRED,AVAILABLE_PROXY_ONLY,A CURRENT_PORTFOLIO_VOTE_PROXY and C TRAILING_WINDOW_FREQUENCY_PROXY,Proxy layers only; no canonical internal rank for the 133,A/C proxies must not be relabeled as strategy-internal ranking.,NON_BLOCKING
H28,Prospective confirmation of frozen EWMA drift H1/H2,number_level_score,NOT_REQUIRED,PARTIAL_COVERAGE,Seven direct Candidate-K paths or separately specified causal exposure reconstruction,Direct for 7; reconstruction needed elsewhere; 44 current portfolios have no canonical aggregation contract,Ticket position or exposure frequency is not automatically a number-level score.,NON_BLOCKING
H28,Prospective confirmation of frozen EWMA drift H1/H2,probability_output,NOT_REQUIRED,UNAVAILABLE,No canonical calibrated probability-output authority was recovered,0/133 canonical calibrated probability vectors,"Scores, ranks and ticket inclusion frequencies are not calibrated probabilities.",NON_BLOCKING
H28,Prospective confirmation of frozen EWMA drift H1/H2,portfolio_overlap,NOT_REQUIRED,AVAILABLE_DERIVABLE,Preserved native tickets plus exact portfolio-geometry authority,133/133 where tickets exist; derive strictly before target outcome,Geometry can remove a structural handicap but is not predictive evidence by itself.,NON_BLOCKING
H28,Prospective confirmation of frozen EWMA drift H1/H2,runtime_executable,OPTIONAL,AVAILABLE_AUTHORITATIVE,Frozen EWMA shadow protocol exists,Protocol ready; evidence accumulation remains time-gated,Ready protocol is not a positive prospective result.,NON_BLOCKING
H28,Prospective confirmation of frozen EWMA drift H1/H2,forward_adapter,OPTIONAL,AVAILABLE_AUTHORITATIVE,Frozen EWMA prospective shadow observer/protocol,Existing versioned path; no post-freeze sample yet,Do not re-freeze or reuse pre-freeze observations as prospective.,NON_BLOCKING
H28,Prospective confirmation of frozen EWMA drift H1/H2,regime_descriptors,NOT_REQUIRED,PARTIAL_COVERAGE,Official causal regime analysis with four frozen axes,20 causal candidates across fixed axes/bands; not a per-133 complete join,Exploratory regime cells are multiplicity-exposed and not deployment proof.,NON_BLOCKING
H28,Prospective confirmation of frozen EWMA drift H1/H2,pair_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H28,Prospective confirmation of frozen EWMA drift H1/H2,triplet_structure,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Combination Projection R1 and causal pair/triple histories,"392,084 historical combinations at the sealed boundary",A/C projection scores are proxies; residual interaction must be learned only out of fold.,NON_BLOCKING
H28,Prospective confirmation of frozen EWMA drift H1/H2,temporal_transitions,REQUIRED,AVAILABLE_AUTHORITATIVE,Frozen EWMA q67/H1/H2 protocol and prior-only event history,Historical/event-influence blocks available; post-freeze calendar count is 0,Historical blocks cannot be relabeled prospective.,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,actual_main_numbers,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
H28,Prospective confirmation of frozen EWMA drift H1/H2,actual_special_number,NOT_REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,NON_BLOCKING
H28,Prospective confirmation of frozen EWMA drift H1/H2,eligible_draws,REQUIRED,AVAILABLE_AUTHORITATIVE,Sealed Raw Foundation R2 / Hit Depth / exact-baseline authorities,133/133 identities; fixed eligible draw and ticket semantics,,READY
